id,name,Country,city,rating,rating_count,cuisine,link,address
447601,Jumbo Sandwich,India,Agra,--,Too Few Ratings,Pizzas,https://www.swiggy.com/restaurants/jumbo-sandwich-sadar-bazaar-agra-447601,"Jumbo Sandwich, Mohini Market Mau Road Khandari Agra,  WARD NO. 65 DEV NAGAR, Nagar Nigam  Food Safety Zone 04, Agra, Uttar Pradesh"
551721,Agarwal chaat bhandar,India,Agra,--,Too Few Ratings,"Snacks,Chaat",https://www.swiggy.com/restaurants/agarwal-chaat-bhandar-dayanand-nagar-agra-551721,"Agarwal chaat bhandar, B-644 kamla nagar, block (a,b,c,d), Agra  282005"
570780,Jain Bhelpuri,India,Agra,--,Too Few Ratings,"Chaat,Fast Food",https://www.swiggy.com/restaurants/jain-bhelpuri-dayanand-nagar-agra-570780,"Jain Bhelpuri, near canara bank ke samne  kamla nagar agra"
430637,Double Tree by Hilton,India,Agra,--,Too Few Ratings,"North Indian,Kebabs",https://www.swiggy.com/restaurants/double-tree-by-hilton-taj-nagri-agra-agra-430637,"Double Tree by Hilton, BH 1&2, Taj Nagri, Phase 2, Agra, Uttar Pradesh - 282001"
314860,TANDOORI NIGHT,India,Agra,2.9,20+ ratings,"Tandoor,Indian",https://www.swiggy.com/restaurants/tandoori-night-sikandra-lohamandi-agra-314860,"TANDOORI NIGHT, 223 sector 2-c avas vikas colony ( behind central park) Area- Sikandra"
102818,Zam Zam Chicken Corner,India,Agra,--,Too Few Ratings,"Mughlai,North Indian",https://www.swiggy.com/restaurants/zam-zam-chicken-corner-tajnagri-phase-2-tajganj-agra-102818,"Zam Zam Chicken Corner, Parsnath Panchwati Crossing 100 Feet Road, Tajnagri Phase-2 Agra"
556500,Hotel Grand Father,India,Agra,--,Too Few Ratings,"North Indian,Beverages",https://www.swiggy.com/restaurants/hotel-grand-father-tajganj-agra-556500,"Hotel Grand Father, MMIG 120 R.K Puram phase 2, tajnagri phase 1, fatehabad road ward no-7, nagla mewati Agra 282002"
548492,Unavu South Indian,India,Agra,--,Too Few Ratings,"South Indian,Snacks",https://www.swiggy.com/restaurants/unavu-south-indian-dayanand-nagar-agra-548492,"Unavu South Indian, D-502, kamla nagar block (A,B,C,D), Agra"
212266,Celebration Restaurant,India,Agra,4.1,20+ ratings,"North Indian,Chinese",https://www.swiggy.com/restaurants/celebration-restaurant-dayanand-nagar-kamla-nagar-agra-212266,"Celebration Restaurant, F 521/1 KAMLA NAGAR AGRA, District - Agra, STATE, Uttar Pradesh"
143805,Fakira,India,Agra,--,Too Few Ratings,"Chinese,North Indian",https://www.swiggy.com/restaurants/fakira-sikandra-lohamandi-agra-143805,"Fakira, Bhawna tower Sec 16 B Sikandra Scheme Delhi Road"
465590,Shree Dauji sweets and restaurant,India,Agra,--,Too Few Ratings,North Indian,https://www.swiggy.com/restaurants/shree-dauji-sweets-and-restaurant-dayanand-nagar-agra-465590,"Shree Dauji sweets and restaurant, 7, Road, near Bank Of Baroda, Vidya Nagar, Moti Bagh, Agra, Uttar Pradesh 282001, India"
558030,Royal Crunchy Chicken,India,Agra,--,Too Few Ratings,"Snacks,Burgers",https://www.swiggy.com/restaurants/royal-crunchy-chicken-sikandra-agra-558030,"Royal Crunchy Chicken, SHOP NO 1, 13 AND 14 SIKANDRA YOJNA AGRA SECTOR  12 A AGRA"
452101,Sher-e-punjab dhabha,India,Agra,--,Too Few Ratings,"North Indian,Beverages",https://www.swiggy.com/restaurants/sher-e-punjab-dhabha-tajganj-agra-452101,"Sher-e-punjab dhabha, NERA TAJ VONVENTION HOTEL AGRA, AGRA (M CORP.), AGRA,AGRA,UTTAR PRADESH- 282001"
503498,The best diet corner,India,Agra,5,20+ ratings,"Indian,Beverages",https://www.swiggy.com/restaurants/the-best-diet-corner-sikandra-agra-503498,"The best diet corner, 30/110A, Buri Ka Nagla, Khandari, Agra, Uttar Pradesh 282001, India"
559773,NH 2 DHABA,India,Agra,--,Too Few Ratings,"North Indian,Chinese",https://www.swiggy.com/restaurants/nh-2-dhaba-dayanand-nagar-agra-559773,"NH 2 DHABA, PART OF PLOT NO. 7 ADAN BAGH  EXT. DAYALBAGH AGRA, WARD NO. 25, NAGLA PADI, NAGAR NIGAM FOOD SAFETY ZONE -04, AGRA, UTTAR PRADESH-282005"
558743,NANDA FOOD,India,Agra,--,Too Few Ratings,"American,Fast Food",https://www.swiggy.com/restaurants/nanda-food-civil-lines-agra-558743,"NANDA FOOD, Shop No 1, 13 and 14 Sikandra Yojna Agra Sector 12A, Agra (M Corp.), Agra, Agra, Uttar Pradesh - 282003"
562904,Chakhna.in,India,Agra,--,Too Few Ratings,"Chinese,Street Food",https://www.swiggy.com/restaurants/chakhna-in-sikandra-agra-562904,"Chakhna.in, 18/198, Sector 12 Sikandra Bodla Rd, Sikandra Scheme, Kar Kunj Chauraha, Buri Ka Nagla, Jamun, Agra, Uttar Pradesh 282007, India"
500585,The tasty town,India,Agra,--,Too Few Ratings,"Indian,Thalis",https://www.swiggy.com/restaurants/the-tasty-town-sikandra-civil-line-agra-500585,"The tasty town, 30/110A, Buri Ka Nagla, Khandari, Agra, Uttar Pradesh 282001, India"
494960,HEALTHY BITEZ,India,Agra,--,Too Few Ratings,"Indian,Beverages",https://www.swiggy.com/restaurants/healthy-bitez-tajganj-agra-494960,"HEALTHY BITEZ, HEALTHY BITE'Z Plot C-1 ,Fatehabad Road , Agra (M  Corp.) , Agra, Agra, Uttar Pradesh-282001"
574576,FIRE CAFE CHINESE FOOD,India,Agra,--,Too Few Ratings,"Chinese,Italian-American",https://www.swiggy.com/restaurants/fire-cafe-chinese-food-tajganj-agra-574576,"FIRE CAFE CHINESE FOOD, TDI MALL FATEHABAD ROAD, TAJGANJ"
432384,Oasis - Radisson Hotel Agra,India,Agra,--,Too Few Ratings,"Continental,Indian",https://www.swiggy.com/restaurants/oasis-radisson-hotel-agra-taj-nagari-phase-1-agra-432384,"Oasis - Radisson Hotel Agra, Radisson Hotel Agra,C-2, C-1, Fatehabad Rd, Taj Nagari Phase 1, Agra, Uttar Pradesh 282004"
390282,Goyal food court,India,Agra,--,Too Few Ratings,"North Indian,South Indian",https://www.swiggy.com/restaurants/goyal-food-court-sikandra-agra-390282,"Goyal food court, Goyal food Court, hig 223,sec-2C, awas vikas colony, ward no. 59,sikandra, agra, uttar pradesh-282007"
539030,MoMoS ADDA,India,Agra,--,Too Few Ratings,"Chinese,Fast Food",https://www.swiggy.com/restaurants/momos-adda-sikandra-agra-539030,"MoMoS ADDA, 405, Sector 11, Avas Vikas Colony, Sikandra, Agra, opposite Desh Deepak School,Uttar Pradesh 282007, India"
505383,Bread N Mime Cafe,India,Agra,--,Too Few Ratings,"Beverages,Fast Food",https://www.swiggy.com/restaurants/bread-n-mime-cafe-tajganj-agra-505383,"Bread N Mime Cafe, Plot no 03-D, TDI mall fatehabad road tajganj Agra  282001"
472777,Chetan's Kitchen,India,Agra,--,Too Few Ratings,"North Indian,Snacks",https://www.swiggy.com/restaurants/chetans-kitchen-tajganj-agra-472777,"Chetan's Kitchen, AT-2, G01, ADA HEIGHTS, TAJNAGARI-2, FATEHABAD ROAD, Agra (CB), Agra, Agra, Uttar Pradesh"
520740,Hotel Taj Heights,India,Agra,--,Too Few Ratings,"Snacks,Chinese",https://www.swiggy.com/restaurants/hotel-taj-heights-tajganj-agra-520740,"Hotel Taj Heights, A-14, Fatehabad Rd, Taj Nagri Phase 2, Tajganj, Agra, Uttar Pradesh 282001, India"
557549,FOOD POINT,India,Agra,--,Too Few Ratings,"Chinese,Snacks",https://www.swiggy.com/restaurants/food-point-tajganj-agra-557549,"FOOD POINT, NEAR SAYYAD UKHARRA  ROAD, AGRA( M CORP.) , AGRA, UTTAR PRADESH-282001"
528654,Mother India,India,Agra,--,Too Few Ratings,Bakery,https://www.swiggy.com/restaurants/mother-india-sikandra-agra-528654,"Mother India, 37389, Syndicate Bank Colony, Sulabh Vihar, Nirbhay Nagar, Agra, Uttar Pradesh 282007, India"
489445,Hungry Head,India,Agra,--,Too Few Ratings,Fast Food,https://www.swiggy.com/restaurants/hungry-head-dayanand-nagar-agra-489445,"Hungry Head, Pushpanjali Rd, Kishan Bagh, DayalBagh, Agra, Uttar Pradesh 282005, India"
503361,The Kitchen Point,India,Agra,--,Too Few Ratings,"Snacks,Fast Food",https://www.swiggy.com/restaurants/the-kitchen-point-sikandra-agra-503361,"The Kitchen Point, 1238, Sector 12, Avas Vikas Colony, Sikandra, Agra, Uttar Pradesh 282007, India"
358527,Unplugged Courtyard,India,Agra,2.7,20+ ratings,"Indian,Chinese",https://www.swiggy.com/restaurants/unplugged-courtyard-tajganj-agra-358527,"Unplugged Courtyard, 2ND FLOOR ARVIND INNOV 8 OPPOSITE TRIDENT HOTEL, FATEHABAD ROAD AGRA"
449714,Laal Chutney,India,Agra,--,Too Few Ratings,"North Indian,Chinese",https://www.swiggy.com/restaurants/laal-chutney-tajganj-agra-449714,"Laal Chutney, Ukharra Road, Prem Nagar, Opp Mama bhanja Furniture, Rajpura, Agra, Ward no. 73, Urkhara, Nagar Nigam Food Safety Zone 17, Agra,  Uttar Pradesh"
288385,Uphaar,India,Agra,4.3,20+ ratings,Maharashtrian,https://www.swiggy.com/restaurants/uphaar-sikandra-lohamandi-agra-288385,"Uphaar, 6E/123, Avas Vikas Colony, Sikandra Agra"
507668,Chaat Chaupati,India,Agra,--,Too Few Ratings,"Chaat,South Indian",https://www.swiggy.com/restaurants/chaat-chaupati-sikandra-agra-507668,"Chaat Chaupati, PLOT NO-08, SEC-10, SIKANDRA YOJNA  AGRA , WARD NO. 59 SIKANDRA, Nagar  Nigam Food Safety Zone 05, Agra, Uttar  Pradesh"
564301,New Family Pizza,India,Agra,--,Too Few Ratings,"Pizzas,Burgers",https://www.swiggy.com/restaurants/new-family-pizza-dayanand-nagar-agra-564301,"New Family Pizza, Kalindi Bihar Colony, B Block, Near CNG Pump, Trans Yamuna, Agra"
490544,Tiwari Bombay Food Court,India,Agra,--,Too Few Ratings,"South Indian,Snacks",https://www.swiggy.com/restaurants/tiwari-bombay-food-court-sikandra-agra-490544,"Tiwari Bombay Food Court, /09/83 Sec-9 Avas Vikas Colony Sikandra, Agra, WARD NO. 34 AVAS VIKAS SECTOR 5 TO 12, Nagar Nigam Food Safety Zone 05, Agra, Uttar Pradesh"
488573,The Milkshake & Food Market 24*7,India,Agra,--,Too Few Ratings,"Beverages,Desserts",https://www.swiggy.com/restaurants/the-milkshake-and-food-market-24-7-tajganj-agra-488573,"The Milkshake & Food Market 24*7, KHASRA NO- 1377, MASZA BASAI  MUSTKIL OPP SAGA EMPORIUM  FATEHABAD ROAD AGRA, WARD NO.74  KATRA FULEL, Nagar Nigam Food Safety  Zone 16, Agra, Uttar Pradesh"
550337,Tanya cafe,India,Agra,--,Too Few Ratings,North Indian,https://www.swiggy.com/restaurants/tanya-cafe-tajganj-agra-550337,"Tanya cafe, 5356+MHX, Basai Khurd, Tajganj, Agra, Uttar Pradesh 282006, India"
562538,Tandoori Island,India,Agra,--,Too Few Ratings,"Tandoor,North Indian",https://www.swiggy.com/restaurants/tandoori-island-sikandra-agra-562538,"Tandoori Island, 24, Chandra Nagar, Depot Road, Behind Asopa Hospital, Khandari, Agra"
552243,MS FAST FOODS,India,Agra,--,Too Few Ratings,Chinese,https://www.swiggy.com/restaurants/ms-fast-foods-sikandra-agra-552243,"MS FAST FOODS, , Sulabh Puram, Sikandra-Bodla Rd, infront of madhosh model shop, Sikandra, Agra, near vishal mega mart plz rech on map location"
95337,Goli Vada Pav No. 1,India,Agra,4.1,100+ ratings,"Maharashtrian,North Indian",https://www.swiggy.com/restaurants/goli-vada-pav-no-1-sikandra-agra-95337,"Goli Vada Pav No. 1, G2, Specific Mall, Near dominos Sector -13, Karkunj Road, Sikandra, Agra"
293134,MoMo Cafe - Courtyard By Marriott,India,Agra,--,Too Few Ratings,"Indian,Asian",https://www.swiggy.com/restaurants/momo-cafe-courtyard-by-marriott-tajganj-agra-293134,"MoMo Cafe - Courtyard By Marriott, c-1 Courtyard by marriott , Agra. Taj nagari phase 2, Fatehbad road Agra "
102843,Pandit Bhojnalaya,India,Agra,3.4,500+ ratings,North Indian,https://www.swiggy.com/restaurants/pandit-bhojnalaya-sikandra-nidhi-kunj-colony-agra-102843,"Pandit Bhojnalaya, Karkunj Road, sector 9, Avas Vikas Colony, Sikandra, Agra"
469183,Romo's Junction,India,Agra,3.6,20+ ratings,"Chinese,North Indian",https://www.swiggy.com/restaurants/romos-junction-civil-lines-agra-469183,"Romo's Junction, 91 SECTOR- 9 , AVAS VIKAS COLONY WARD NO - 34 ,AGRA UTTAR PRADESH -282007"
500844,Shivam tiffin service,India,Agra,--,Too Few Ratings,North Indian,https://www.swiggy.com/restaurants/shivam-tiffin-service-sikandra-agra-500844,"Shivam tiffin service, Dehtora Rd, near Gyan Inter College, Paschim Puri, Dahtaura, Sikandra, Agra, Uttar Pradesh 282007, India"
444308,Burger Xpress,India,Agra,--,Too Few Ratings,"Snacks,Beverages",https://www.swiggy.com/restaurants/burger-xpress-sikandra-agra-444308,"Burger Xpress, Specific mall sec 13, avas vikas colony agra    282007"
131416,Moonlight - Punjabi Restaurant,India,Agra,3.6,50+ ratings,"North Indian,South Indian",https://www.swiggy.com/restaurants/moonlight-punjabi-restaurant-kargil-petrol-pump-lohamandi-agra-131416,"Moonlight - Punjabi Restaurant, shop number lg 5 lg 6 anna icon complex , near kargil petrol pump agra"
493087,ROMOS Bistro,India,Agra,3.5,20+ ratings,"Chinese,Indian",https://www.swiggy.com/restaurants/romos-bistro-sikandra-agra-493087,"ROMOS Bistro, Plot No. 113, Sec-9, Awas Vikas Colony  Siakndra, WARD NO. 34 AVAS VIKAS  SECTOR 5 TO 12, Nagar Nigam Food  Safety Zone 05, Agra, Uttar Pradesh -  282007"
551975,Shri Ganesh Dosa Corner,India,Agra,--,Too Few Ratings,"South Indian,Chinese",https://www.swiggy.com/restaurants/shri-ganesh-dosa-corner-sikandra-agra-551975,"Shri Ganesh Dosa Corner, Shop No. D-14, Bhawna Super Bazar Kargil  petrol pump, Agra"
556732,Vada pav king,India,Agra,--,Too Few Ratings,"Snacks,Fast Food",https://www.swiggy.com/restaurants/vada-pav-king-sikandra-agra-556732,"Vada pav king, Shop no- UG 9 krishna mile stone mall shastripuram sikandra"
100103,Shree Bankey Bihari Misthan Bhandar,India,Agra,--,Too Few Ratings,Desserts,https://www.swiggy.com/restaurants/shree-bankey-bihari-misthan-bhandar-sikandra-agra-100103,"Shree Bankey Bihari Misthan Bhandar, Freedom Plaza, 10B, Karkunj Road, Avas Vikas Colony, Sikandra, Agra, Uttar Pradesh 282007"
556884,the burger.com,India,Agra,--,Too Few Ratings,"Burgers,Fast Food",https://www.swiggy.com/restaurants/the-burger-com-sikandra-agra-556884,"the burger.com, Shop no- UG 9 krishna mile stone mall shastripuram sikandra   282001"
546351,Mitra Mandali,India,Agra,--,Too Few Ratings,"Chinese,Fast Food",https://www.swiggy.com/restaurants/mitra-mandali-sikandra-agra-546351,"Mitra Mandali, PLOT NO 03 ISHWAR NAGAR PART-11MAUJA SIKANDRA BAHISTABAD, Agra (MCorp.), Agra, Agra, Uttar Pradesh - 282007"
417000,Sethis BarBeQue,India,Agra,--,Too Few Ratings,North Indian,https://www.swiggy.com/restaurants/sethis-barbeque-tajganj-agra-417000,"Sethis BarBeQue, Shop no 5,panchwati plaza, opposite Padam high street Mall,Tajnagri phase 2, Agra 282001"
554166,CHICKEN BIRYANI,India,Agra,--,Too Few Ratings,North Indian,https://www.swiggy.com/restaurants/chicken-biryani-dayanand-nagar-agra-554166,"CHICKEN BIRYANI, NAI MAU DAYALBAGH, AGRA , WARD NO. 62 GHATWASAN , NAGAR NIGAM FOOD SAFETY ZONE 04, AGRA, UTTAR PRADESH-282005"
503719,Roofmates,India,Agra,--,Too Few Ratings,"Indian,Continental",https://www.swiggy.com/restaurants/roofmates-sikandra-agra-503719,"Roofmates, Anna Icon Complex, Suruchipuram Colony, Sikandra, Agra, Uttar Pradesh 282007, India"
557067,The momos king,India,Agra,--,Too Few Ratings,"Snacks,Fast Food",https://www.swiggy.com/restaurants/the-momos-king-sikandra-agra-557067,"The momos king, Shop no- UG 9 krishna mile stone mall shastripuram sikandra  282001"
85563,Brijwasi Sweet House,India,Agra,3.6,20+ ratings,"Desserts,Sweets",https://www.swiggy.com/restaurants/brijwasi-sweet-house-lohamandi-agra-agra-85563,"Brijwasi Sweet House, Shastri Puram Road, Suruchipuram Colony, Lohamandi, Agra"
556815,Vada pav no 1,India,Agra,--,Too Few Ratings,"Street Food,Fast Food",https://www.swiggy.com/restaurants/vada-pav-no-1-sikandra-agra-556815,"Vada pav no 1, Shop no UG 9 krishna mile stone mall shastripuram sikandra 282001"
416900,DAZZIO KITCHEN,India,Agra,--,Too Few Ratings,"Indian,Chinese",https://www.swiggy.com/restaurants/dazzio-kitchen-tajganj-agra-416900,"DAZZIO KITCHEN, ST-10 Taj nagri Phase 2 Taj Ganj, Bamrauli  Katara, Agra, Agra, Uttar Pradesh - 282001"
91693,Rola Wala,India,Agra,3.7,20+ ratings,Chinese,https://www.swiggy.com/restaurants/rola-wala-elora-complex-civil-lines-agra-91693,"Rola Wala, 405 RAM MOHAN VIHAR AMAN VAATIKA DAYAL BAGH , Agra (M Corp.), Agra, Agra, Uttar Pradesh - 282005"
437045,Hungry Dragon,India,Agra,1.4,20+ ratings,Pizzas,https://www.swiggy.com/restaurants/hungry-dragon-dayanand-nagar-agra-437045,"Hungry Dragon, 104 Kabeer nagar Mau dayal bagh, Agra,282005"
443529,Uddta punjaab,India,Agra,--,Too Few Ratings,"North Indian,Biryani",https://www.swiggy.com/restaurants/uddta-punjaab-tajganj-agra-443529,"Uddta punjaab, Shop no 5,panchwati plaza,ground floor,opposite padam high street mall,tajnagri phase 2, agra, Kahrai, Agra, Agra, Uttar Pradesh - 282001"
483464,La Black Beurre Cafe,India,Agra,--,Too Few Ratings,Fast Food,https://www.swiggy.com/restaurants/la-black-beurre-cafe-sikandra-agra-483464,"La Black Beurre Cafe, UG-9,Krishna mile stone shastripuram agra."
578006,DAAR JI MALAI CHAAP,India,Agra,--,Too Few Ratings,"North Indian,Snacks",https://www.swiggy.com/restaurants/daar-ji-malai-chaap-sikandra-agra-578006,"DAAR JI MALAI CHAAP, SHOP NO. 3, PASCHIMURI POLICE CHOWKI, OPP. TYAGI MARKET KARGIL - PASCHIMPURI ROAD, SIKANDRA, Agra, Agra, , Uttar Pradesh, 282007"
496533,The Sky Restaurant,India,Agra,--,Too Few Ratings,"Indian,Beverages",https://www.swiggy.com/restaurants/the-sky-restaurant-sikandra-agra-496533,"The Sky Restaurant, 2nd Floor Gemini plaza, Karkunj Road, Sikandra, Agra, Uttar Pradesh 282007"
569453,Vanakkam,India,Agra,--,Too Few Ratings,"South Indian,Chinese",https://www.swiggy.com/restaurants/vanakkam-sikandra-agra-569453,"Vanakkam, Sector 12, Kar Kunj Chauraha, Avas Vikas Colony, Sikandra, Agra, Uttar Pradesh 282007, India"
500541,Choco Rocks,India,Agra,--,Too Few Ratings,"Desserts,Beverages",https://www.swiggy.com/restaurants/choco-rocks-dayanand-nagar-agra-500541,"Choco Rocks, C/O-LAV AGARWAL,11 MEENA BAGH,MADHUBAN ENCLAVE,DAYALBAGH -282005, Agra, Agra (Uttar Pradesh), - 282005"
496833,Sky Train Restaurant,India,Agra,--,Too Few Ratings,"North Indian,Chinese",https://www.swiggy.com/restaurants/sky-train-restaurant-sikandra-agra-496833,"Sky Train Restaurant, 2nd Floor Gemini plaza, Karkunj Road, Sikandra, Agra, Uttar Pradesh 282007"
477859,D-JAIL HOUSE,India,Agra,--,Too Few Ratings,"North Indian,South Indian",https://www.swiggy.com/restaurants/d-jail-house-sikandra-agra-477859,"D-JAIL HOUSE, D JAIL HOUSE UNIT NO.-11, GP-5 GP-6 PT DEENDAYAL UPADHYA PURAM SECTORE-13 SIKANDRA AGRA"
436145,Urban Vada Pav,India,Agra,--,Too Few Ratings,"Fast Food,Snacks",https://www.swiggy.com/restaurants/urban-vada-pav-sikandra-agra-436145,"Urban Vada Pav, ""PLOT NO.8, M.K. PURAM, SHASTRIPURAM  ROAD AGRA UP-208007 , Agra (M Corp.) ,  Agra, Agra, Uttar Pradesh-208007"""
556692,Pihu Fast Food Corner,India,Agra,--,Too Few Ratings,Beverages,https://www.swiggy.com/restaurants/pihu-fast-food-corner-dayanand-nagar-agra-556692,"Pihu Fast Food Corner, 95, Tulsi Bagh, Phase 1, Dayal Bagh, Agra"
578337,BIRA JI CHAAP,India,Agra,--,Too Few Ratings,"North Indian,Mughlai",https://www.swiggy.com/restaurants/bira-ji-chaap-sikandra-agra-578337,"BIRA JI CHAAP, SHOP NO. 3, PASCHIMURI POLICE CHOWKI, OPP. TYAGI MARKET KARGIL - PASCHIMPURI ROAD, SIKANDRA, Agra, Agra, , Uttar Pradesh, 282007"
384769,First Chai,India,Agra,--,Too Few Ratings,Street Food,https://www.swiggy.com/restaurants/first-chai-sikandra-agra-384769,"First Chai, KH NO. - 909 AND 910, MAUZA BAHISTABAD, SIKANDRA, AGRA, WARD NO. 59 SIKANDRA, AGRA, UP- 282007"
445448,Om Sai Food Court,India,Agra,--,Too Few Ratings,"Snacks,Street Food",https://www.swiggy.com/restaurants/om-sai-food-court-dayanand-nagar-agra-445448,"Om Sai Food Court, B-6 Ashok Vihar Jeevan Jyoti Road , WARD NO. 25 NAGLA PADI, Nagar Nigam FoodSafety Zone 04, Agra, Uttar Pradesh -282005"
81558,Paris Bakery,India,Agra,--,Too Few Ratings,"Bakery,Desserts",https://www.swiggy.com/restaurants/paris-bakery-sikandra-lohamandi-agra-81558,"Paris Bakery, SHOP NO. 1&2 H.NO. 113, SECTOR 9, SIKANDRA"
528758,SETHI'S SHAKES& MORE,India,Agra,--,Too Few Ratings,"Beverages,Fast Food",https://www.swiggy.com/restaurants/sethis-shakes-and-more-tajganj-agra-528758,"SETHI'S SHAKES& MORE, SHOP NO 5, PANCHWATI PLAZA , OPPOSITE PADAM HIGH STREET MALL, TAJNAGRI PHASE 2, AGRA- 282001, AGRA (M CORP.), AGRA , UTTAR PRADESH-282001"
360811,Divyanshi fast food center,India,Agra,--,Too Few Ratings,"Pizzas,Pastas",https://www.swiggy.com/restaurants/divyanshi-fast-food-center-deori-road-tajganj-agra-360811,"Divyanshi fast food center, golden city , sewla semri road , Agra"
81559,The MasterChef Restaurant,India,Agra,--,Too Few Ratings,"North Indian,Chinese",https://www.swiggy.com/restaurants/the-masterchef-restaurant-sikandra-lohamandi-agra-81559,"The MasterChef Restaurant, SHOP NO. 1 & 2, HNO.113, SECTOR 9 , SIKANDRA"
74320,UP 80,India,Agra,--,Too Few Ratings,"Chinese,North Indian",https://www.swiggy.com/restaurants/up-80-dayal-bagh-dayalbagh-agra-74320,"UP 80, 11,100 ft road,Adan Bagh Extension,Dayal Bagh,Agra"
505358,Banshi Petha Store,India,Agra,--,Too Few Ratings,"Sweets,Snacks",https://www.swiggy.com/restaurants/banshi-petha-store-sikandra-agra-505358,"Banshi Petha Store, M/S Banshi pheta store , shop no 3 , lower ground floor ,Mauja kakretha A.D aoraket N.H 2  sikandra  agra Ward no 59  sikandra Nagar nigam Food safety zone , 05 Agra utter pradesh  282007"
559651,Dehat City,India,Agra,--,Too Few Ratings,"Chinese,North Indian",https://www.swiggy.com/restaurants/dehat-city-sikandra-agra-559651,"Dehat City, Bhawna Mall Bhawna Estate Near Sachkhand Hospital Sikandra, Agra, Uttar Pradesh 282007, India"
271894,Moolchand  Paratha,India,Agra,3.5,50+ ratings,North Indian,https://www.swiggy.com/restaurants/moolchand-paratha-tajganj-agra-271894,"Moolchand  Paratha, vill tora po kalal kheriya fatehabad road agra"
518238,Rasoi Lajawab,India,Agra,--,Too Few Ratings,"North Indian,Snacks",https://www.swiggy.com/restaurants/rasoi-lajawab-tajganj-agra-518238,"Rasoi Lajawab, M/s RASSOI LAJAWAB, 3 VINAYAK VIHAR,  SHAMSHABAD ROAD, RAJRAI, AGRA,  Rajrai, Agra, Agra, Uttar Pradesh - 282006"
564304,JEEWARAM RESTAURANT,India,Agra,--,Too Few Ratings,"Indian,Chinese",https://www.swiggy.com/restaurants/jeewaram-restaurant-sikandra-agra-564304,"JEEWARAM RESTAURANT, Bhawan mall Babarpur Road , Maharishi Puram Colony Near Holy Public School, Agra, Uttar Pradesh 282007, India"
456187,Gopaldas parathe wale,India,Agra,--,Too Few Ratings,"Snacks,Beverages",https://www.swiggy.com/restaurants/gopaldas-parathe-wale-tajganj-agra-456187,"Gopaldas parathe wale, vill tora po kalal kheriya fatehabad road agra"
468522,Wat-A-Paratha India Ka Paratha,India,Agra,--,Too Few Ratings,"North Indian,Indian",https://www.swiggy.com/restaurants/wat-a-paratha-india-ka-paratha-tajganj-agra-468522,"Wat-A-Paratha India Ka Paratha, vill tora po kalal kheriya fatehabad road agra"
457230,Agra Famous Petha,India,Agra,--,Too Few Ratings,"Sweets,Beverages",https://www.swiggy.com/restaurants/agra-famous-petha-tajganj-agra-457230,"Agra Famous Petha, vill tora po kalal kheriya fatehabad road agra"
402011,Chatora Station Restaurant,India,Agra,--,Too Few Ratings,"North Indian,Mughlai",https://www.swiggy.com/restaurants/chatora-station-restaurant-sikandra-bhawna-mall-agra-402011,"Chatora Station Restaurant, Shop No. LG 18 , Bhawna Mall, Babarpur Road, Bain Bazar, Sikandra, WARD NO. 59 SIKANDRA, Nagar Nigam Food Safety Zone 05, Agra, Uttar Pradesh - 282007"
444620,Food Lovers,India,Agra,--,Too Few Ratings,Indian,https://www.swiggy.com/restaurants/food-lovers-sikandra-tajganj-agra-444620,"Food Lovers, saligram Vihar, Kalal Kheria, Agra"
476604,Hunger toast,India,Agra,--,Too Few Ratings,"Fast Food,Snacks",https://www.swiggy.com/restaurants/hunger-toast-sikandra-agra-476604,"Hunger toast, Bhawna Mall, Bhawna Estate Apartments, sikandra, Agra,Uttar Pradesh 282007, India"
115232,Pracheen Petha,India,Agra,--,Too Few Ratings,Desserts,https://www.swiggy.com/restaurants/pracheen-petha-civil-lines-bajrang-nagar-agra-115232,"Pracheen Petha, 15/394 Noori Gate, Shahid Dwar, Mantola, Agra"
559629,baseraa dhaba,India,Agra,--,Too Few Ratings,"North Indian,Snacks",https://www.swiggy.com/restaurants/baseraa-dhaba-sikandra-agra-559629,"baseraa dhaba, M/S-BASERA DHABA,48/1228 MATHURA ROAD SIKANDRA ,AGRA"
230704,Ram Babu Parathe Wale,India,Agra,3.5,20+ ratings,North Indian,https://www.swiggy.com/restaurants/ram-babu-parathe-wale-sikandra-agra-230704,"Ram Babu Parathe Wale, Shop 5, NH2, Sikandra, Agra"
545296,Chulha India (Swad Ghar Jaisa),India,Agra,--,Too Few Ratings,"North Indian,Indian",https://www.swiggy.com/restaurants/chulha-india-swad-ghar-jaisa-sikandra-agra-545296,"Chulha India (Swad Ghar Jaisa), Gudiya Shiv, 5 Nagla Buddha  Mohammadpur Shastripuram Sikandra,  Agra, Agra (M Corp.), Agra, Agra, Uttar  Pradesh - 282007"
547630,Hot Snackpot,India,Agra,--,Too Few Ratings,Fast Food,https://www.swiggy.com/restaurants/hot-snackpot-sikandra-agra-547630,"Hot Snackpot, UK/43 P-23 Uma kunj Colony, Gali No. 1  Sikandra,"
553700,Ghar Ka Egg Corner,India,Agra,--,Too Few Ratings,"North Indian,Chinese",https://www.swiggy.com/restaurants/ghar-ka-egg-corner-sikandra-agra-553700,"Ghar Ka Egg Corner, 5 Nagla Buddha mohammadpur shastripuram, Sikandra, Agra 282007"
